,symbol,country1,country2,value,date,type,category,url,title,StartDate,lastupdate
107,MEXDEU74152,Mexico,Germany,18725,2022,Export,"Nails, Tacks, Staples, Screws, Bolts, Nuts, of Copper",/mexico/exports/germany/nails-tacks-copper-screws-copper,"Mexico exports of nails, tacks, staples, screws, bolts, nuts, of copper to Germany",1992.0,2023-12-07T09:33:00
108,MEXDEU74151,Mexico,Germany,5674539,2022,Import,"Nails, Tacks, Staples, Screws, Bolts, Nuts, of Copper",/mexico/imports/germany/nails-tacks-copper-screws-copper,"Mexico Imports from Germany of Nails, Tacks, Staples, Screws, Bolts, Nuts, of Copper",1990.0,2023-12-07T09:33:00
109,MEXDEU74131,Mexico,Germany,8716828,2022,Import,"Stranded Wire, Cables, Plaited Bands and the Like, of Copper",/mexico/imports/germany/stranded-wire-cables-copper-not-electrical-ins,"Mexico Imports from Germany of Stranded Wire, Cables, Plaited Bands and the Like, of Copper",1990.0,2023-12-07T09:33:00
110,MEXDEU74122,Mexico,Germany,2226,2022,Export,Copper tube or pipe fittings,/mexico/exports/germany/copper-tube-pipe-fittings,Mexico exports of copper tube or pipe fittings to Germany,1992.0,2023-12-07T09:33:00
111,MEXDEU74121,Mexico,Germany,4559173,2022,Import,Copper tube or pipe fittings,/mexico/imports/germany/copper-tube-pipe-fittings,Mexico Imports from Germany of Copper tube or pipe fittings,1990.0,2023-12-07T09:33:00
112,MEXDEU74101,Mexico,Germany,1269760,2022,Import,Copper Foil of a Thickness Not Exceeding 0.15mm,/mexico/imports/germany/copper-foil-backed-not-over-15mm-thickness-excluding-backing,Mexico Imports from Germany of Copper Foil of a Thickness Not Exceeding 0.15mm,1990.0,2023-12-07T09:33:00
113,MEXDEU74091,Mexico,Germany,11127823,2022,Import,"Copper plates, sheets and strip, over 0.15mm thick",/mexico/imports/germany/copper-plates-sheets-strip-over-0-15mm-thick,"Mexico Imports from Germany of Copper plates, sheets and strip, over 0.15mm thick",1990.0,2023-12-07T09:33:00
114,MEXDEU74081,Mexico,Germany,24693408,2022,Import,Copper wire,/mexico/imports/germany/copper-wire,Mexico Imports from Germany of Copper wire,1990.0,2023-12-07T09:33:00
115,MEXDEU74071,Mexico,Germany,1114829,2022,Import,"Copper bars, rods and profiles",/mexico/imports/germany/copper-bars-rods-profiles,"Mexico Imports from Germany of Copper bars, rods and profiles",1990.0,2023-12-07T09:33:00
116,MEXDEU74061,Mexico,Germany,4045405,2022,Import,Copper powders and flakes,/mexico/imports/germany/copper-powders-flakes,Mexico Imports from Germany of Copper powders and flakes,1990.0,2023-12-07T09:33:00
117,MEXDEU74042,Mexico,Germany,8942403,2022,Export,Copper waste and scrap,/mexico/exports/germany/copper-waste-scrap,Mexico exports of copper waste and scrap to Germany,1990.0,2023-12-07T09:33:00
118,MEXDEU74031,Mexico,Germany,27462,2022,Import,"Refined copper and alloys (no mast alloy), unwrought",/mexico/imports/germany/refined-copper-copper-alloys-unwrought,"Mexico Imports from Germany of Refined copper and alloys (no mast alloy), unwrought",1990.0,2023-12-07T09:33:00
119,MEXDEU73262,Mexico,Germany,4837059,2022,Export,"Articles of iron or steel, not specified elsewhere",/mexico/exports/germany/other-articles-iron-steel,"Mexico exports of articles of iron or steel, not specified elsewhere to Germany",1990.0,2023-12-07T09:33:00
120,MEXDEU73261,Mexico,Germany,180809858,2022,Import,"Articles of iron or steel, not specified elsewhere",/mexico/imports/germany/other-articles-iron-steel,"Mexico Imports from Germany of Articles of iron or steel, not specified elsewhere",1990.0,2023-12-07T09:33:00
121,MEXDEU73251,Mexico,Germany,487061,2022,Import,"Cast articles not specified elsewhere, of iron or steel",/mexico/imports/germany/cast-articles-iron-steel,"Mexico Imports from Germany of Cast articles not specified elsewhere, of iron or steel",1990.0,2023-12-07T09:33:00
122,MEXDEU73241,Mexico,Germany,355089,2022,Import,Sanitary Ware and Parts  of Iron or Steel,/mexico/imports/germany/sanitary-ware-parts-iron-steel,"Mexico Imports from Germany of Sanitary Ware , of Iron or Steel",1990.0,2023-12-07T09:33:00
123,MEXDEU73231,Mexico,Germany,1341768,2022,Import,"Table, Kitchen or Other Household Articles, of Iron or Steel",/mexico/imports/germany/household-articles-parts-iron-steel,"Mexico Imports from Germany of Table, Kitchen or Other Household Articles, of Iron or Steel",1990.0,2023-12-07T09:33:00
124,MEXDEU73211,Mexico,Germany,41120,2022,Import,"Stoves, Ranges, Grates, Cookers, Barbecues, Braziers, of Iron or Steel",/mexico/imports/germany/stoves-ranges-non-electric-domestic-parts-iron-steel,"Mexico Imports from Germany of Stoves, Ranges, Grates, Cookers, Barbecues, Braziers, of Iron or Steel",1990.0,2023-12-07T09:33:00
125,MEXDEU73202,Mexico,Germany,2456413,2022,Export,"Springs and Leaves for Springs, of Iron or Steel",/mexico/exports/germany/springs-leaves-springs-iron-steel,"Mexico exports of springs and leaves for springs, of iron or steel to Germany",1990.0,2023-12-07T09:33:00
126,MEXDEU73201,Mexico,Germany,32674766,2022,Import,"Springs and Leaves for Springs, of Iron or Steel",/mexico/imports/germany/springs-leaves-springs-iron-steel,"Mexico Imports from Germany of Springs and Leaves for Springs, of Iron or Steel",1990.0,2023-12-07T09:33:00
127,MEXDEU73191,Mexico,Germany,34775,2022,Import,"Sewing Needles, Knitting Needles, for Use in the Hand, of Iron or Steel",/mexico/imports/germany/needles-sew-knit-bodkins-pins-iron-steel,"Mexico Imports from Germany of Sewing Needles, Knitting Needles, for Use in the Hand, of Iron or Steel",1990.0,2023-12-07T09:33:00
128,MEXDEU73182,Mexico,Germany,476482,2022,Export,"Screws, Bolts, Nuts, Coach Screws, Screw Hocks, Rivets, of Iron or Steel",/mexico/exports/germany/screws-bolts-nuts-washers-iron-steel,"Mexico exports of screws, bolts, nuts, coach screws, screw hocks, rivets, of iron or steel to Germany",1990.0,2023-12-07T09:33:00
129,MEXDEU73181,Mexico,Germany,196753229,2022,Import,"Screws, Bolts, Nuts, Coach Screws, Screw Hocks, Rivets, of Iron or Steel",/mexico/imports/germany/screws-bolts-nuts-washers-iron-steel,"Mexico Imports from Germany of Screws, Bolts, Nuts, Coach Screws, Screw Hocks, Rivets, of Iron or Steel",1990.0,2023-12-07T09:33:00
130,MEXDEU73171,Mexico,Germany,103075,2022,Import,"Nails, Tacks, Drawing Pins, Staples, of Iron or Steel",/mexico/imports/germany/nails-tacks-drawing-pins-iron-steel,"Mexico Imports from Germany of Nails, Tacks, Drawing Pins, Staples, of Iron or Steel",1990.0,2023-12-07T09:33:00
131,MEXDEU73091,Mexico,Germany,1757411,2022,Import,"Tanks, over 300 liter capacity, iron or steel",/mexico/imports/germany/tanks-over-300-liter-capacity-iron-steel,"Mexico Imports from Germany of Tanks, over 300 liter capacity, iron or steel",1990.0,2023-12-07T09:33:00
132,MEXDEU73151,Mexico,Germany,34526134,2022,Import,"Chain and parts, of iron or steel",/mexico/imports/germany/chain-parts-iron-steel,"Mexico Imports from Germany of Chain and parts, of iron or steel",1990.0,2023-12-07T09:33:00
133,MEXDEU73142,Mexico,Germany,30715,2022,Export,"Cloth, grill iron or steel, expand metal, iron or steel",/mexico/exports/germany/cloth-grill-iron-steel-expand-metal-iron-steel,"Mexico exports of cloth, grill iron or steel, expand metal, iron or steel to Germany",1993.0,2023-12-07T09:33:00
134,MEXDEU73141,Mexico,Germany,4159493,2022,Import,"Cloth, grill iron or steel, expand metal, iron or steel",/mexico/imports/germany/cloth-grill-iron-steel-expand-metal-iron-steel,"Mexico Imports from Germany of Cloth, grill iron or steel, expand metal, iron or steel",1990.0,2023-12-07T09:33:00
135,MEXDEU73121,Mexico,Germany,5567205,2022,Import,"Stranded Wire, Ropes, Cables, Plaited Bands, Slings, of Iron or Steel",/mexico/imports/germany/stranded-wire-ropes-no-electrical-ins-iron-steel,"Mexico Imports from Germany of Stranded Wire, Ropes, Cables, Plaited Bands, Slings, of Iron or Steel",1990.0,2023-12-07T09:33:00
136,MEXDEU73111,Mexico,Germany,3243151,2022,Import,Containers for compressed or liquified gas,/mexico/imports/germany/containers-compressed-liquefied-gas,Mexico Imports from Germany of Containers for compressed or liquified gas,1990.0,2023-12-07T09:33:00
137,MEXDEU73102,Mexico,Germany,333,2022,Export,"Tanks, not over 300 liter capacity, iron or steel",/mexico/exports/germany/tanks-not-over-300-liter-capacity-iron-steel,"Mexico exports of tanks, not over 300 liter capacity, iron or steel to Germany",1992.0,2023-12-07T09:33:00
138,MEXDEU73101,Mexico,Germany,72498636,2022,Import,"Tanks, not over 300 liter capacity, iron or steel",/mexico/imports/germany/tanks-not-over-300-liter-capacity-iron-steel,"Mexico Imports from Germany of Tanks, not over 300 liter capacity, iron or steel",1990.0,2023-12-07T09:33:00
139,MEXDEU73081,Mexico,Germany,14888888,2022,Import,"Structures and Parts of Structures, of Iron or Steel",/mexico/imports/germany/structures-iron-steel,"Mexico Imports from Germany of Structures and Parts of Structures, of Iron or Steel",1990.0,2023-12-07T09:33:00
140,MEXDEU73072,Mexico,Germany,339234,2022,Export,"Tube or pipe fittings, of iron or steel",/mexico/exports/germany/tube-pipe-fittings-iron-steel,"Mexico exports of tube or pipe fittings, of iron or steel to Germany",1990.0,2023-12-07T09:33:00
141,MEXDEU73071,Mexico,Germany,24071420,2022,Import,"Tube or pipe fittings, of iron or steel",/mexico/imports/germany/tube-pipe-fittings-iron-steel,"Mexico Imports from Germany of Tube or pipe fittings, of iron or steel",1990.0,2023-12-07T09:33:00
142,MEXDEU73062,Mexico,Germany,654970,2022,Export,"Other Tubes, Pipes and Hollow Profiles (Open Seam or Welded, Riveted)",/mexico/exports/germany/tubes-pipes-hollow-profiles-iron-steel,"Mexico exports of other tubes, pipes and hollow profiles (open seam or welded, riveted) to Germany",1992.0,2023-12-07T09:33:00
143,MEXDEU73061,Mexico,Germany,42945517,2022,Import,"Other Tubes, Pipes and Hollow Profiles (Open Seam or Welded, Riveted)",/mexico/imports/germany/tubes-pipes-hollow-profiles-iron-steel,"Mexico Imports from Germany of Other Tubes, Pipes and Hollow Profiles (Open Seam or Welded, Riveted)",1990.0,2023-12-07T09:33:00
144,MEXDEU73051,Mexico,Germany,80123,2022,Import,"Other Tubes and Pipes (Welded, Riveted), of Iron or Steel",/mexico/imports/germany/tubes-pipes-external-diameter-over-406mm-iron-steel,"Mexico Imports from Germany of Other Tubes and Pipes (Welded, Riveted), of Iron or Steel",1990.0,2023-12-07T09:33:00
145,MEXDEU73042,Mexico,Germany,8002,2022,Export,"Tubes, Pipes and Hollow Profiles, Seamless, of Iron or Steel",/mexico/exports/germany/tubes-pipes-seamless-iron-steel,"Mexico exports of tubes, pipes and hollow profiles, seamless, of iron or steel to Germany",1992.0,2023-12-07T09:33:00
146,MEXDEU73041,Mexico,Germany,18694618,2022,Import,"Tubes, Pipes and Hollow Profiles, Seamless, of Iron or Steel",/mexico/imports/germany/tubes-pipes-seamless-iron-steel,"Mexico Imports from Germany of Tubes, Pipes and Hollow Profiles, Seamless, of Iron or Steel",1990.0,2023-12-07T09:33:00
147,MEXDEU73031,Mexico,Germany,1435,2022,Import,"Tubes, pipes and hollow profiles of cast iron",/mexico/imports/germany/tubes-pipes-hollow-profiles-cast-iron,"Mexico Imports from Germany of Tubes, pipes and hollow profiles of cast iron",1990.0,2023-12-07T09:33:00
148,MEXDEU73021,Mexico,Germany,7858461,2022,Import,Railway or Tramway Track Construction Material of Iron or Steel,/mexico/imports/germany/railway-track-construction-material-iron-steel,Mexico Imports from Germany of Railway or Tramway Track Construction Material of Iron or Steel,1990.0,2023-12-07T09:33:00
149,MEXDEU72291,Mexico,Germany,3033800,2022,Import,Wire of Other Alloy Steel,/mexico/imports/germany/wire-alloy-steel,Mexico Imports from Germany of Wire of Other Alloy Steel,1990.0,2023-12-07T09:33:00
150,MEXDEU72281,Mexico,Germany,58192271,2022,Import,"Other Bars and Rods, Angles, Shapes, Sections, of Other Alloy Steel",/mexico/imports/germany/other-bars-rods-alloy-steel,"Mexico Imports from Germany of Other Bars and Rods, Angles, Shapes, Sections, of Other Alloy Steel",1990.0,2023-12-07T09:33:00
151,MEXDEU72271,Mexico,Germany,39806655,2022,Import,"Bars, Rods, Hot-rolled, of Other Alloy Steel",/mexico/imports/germany/bars-rods-alloy-steel-hot-rolled-irregular-coils,"Mexico Imports from Germany of Bars, Rods, Hot-rolled, of Other Alloy Steel",1990.0,2023-12-07T09:33:00
152,MEXDEU72261,Mexico,Germany,21091685,2022,Import,"Flat-rolled Products of Other Alloy Steel, Width of Less than 600mm",/mexico/imports/germany/flat-roll-alloy-steel-under-600mm-wide,"Mexico Imports from Germany of Flat-rolled Products of Other Alloy Steel, Width of Less than 600mm",1990.0,2023-12-07T09:33:00
153,MEXDEU72251,Mexico,Germany,219502234,2022,Import,"Flat-rolled Products of Other Alloy Steel, Width of 600mm or More",/mexico/imports/germany/flat-roll-alloy-steel-not-under-600mm-wide,"Mexico Imports from Germany of Flat-rolled Products of Other Alloy Steel, Width of 600mm or More",1990.0,2023-12-07T09:33:00
154,MEXDEU72231,Mexico,Germany,1362910,2022,Import,Wire of stainless steel,/mexico/imports/germany/wire-stainless-steel,Mexico Imports from Germany of Wire of stainless steel,1990.0,2023-12-07T09:33:00
155,MEXDEU72221,Mexico,Germany,7415590,2022,Import,"Other Bars, Rods of Stainless Steel; Angles, Shapes and Sections",/mexico/imports/germany/bars-rods-stainless-steel-angles,"Mexico Imports from Germany of Other Bars, Rods of Stainless Steel; Angles, Shapes and Sections",1990.0,2023-12-07T09:33:00
156,MEXDEU72201,Mexico,Germany,10637139,2022,Import,"Flat-roll stainless steel products, under 600mm wide",/mexico/imports/germany/flat-roll-stainless-steel-products-under-600mm-wide,"Mexico Imports from Germany of Flat-roll stainless steel products, under 600mm wide",1990.0,2023-12-07T09:33:00
157,MEXDEU72191,Mexico,Germany,625629,2022,Import,"Flat-roll stainless steel products, not under 600mm wide",/mexico/imports/germany/flat-roll-stainless-steel-products-not-under-600mm-wide,"Mexico Imports from Germany of Flat-roll stainless steel products, not under 600mm wide",1990.0,2023-12-07T09:33:00
158,MEXDEU72171,Mexico,Germany,10058651,2022,Import,Wire of Iron or Non-alloy Steel,/mexico/imports/germany/wire-iron-non-alloy-steel,Mexico Imports from Germany of Wire of Iron or Non-alloy Steel,1990.0,2023-12-07T09:33:00
159,MEXDEU72161,Mexico,Germany,11318985,2022,Import,"Angles, Shapes and Sections of Iron or Non-alloy Steel",/mexico/imports/germany/angles-shapes-sections-iron-non-alloy-steel,"Mexico Imports from Germany of Angles, Shapes and Sections of Iron or Non-alloy Steel",1990.0,2023-12-07T09:33:00
160,MEXDEU72151,Mexico,Germany,20309150,2022,Import,Other Bars and Rods of Iron or Non-alloy Steel,/mexico/imports/germany/bars-rods-iron-non-alloy-steel,Mexico Imports from Germany of Other Bars and Rods of Iron or Non-alloy Steel,1990.0,2023-12-07T09:33:00
161,MEXDEU72141,Mexico,Germany,2712089,2022,Import,"Other Bars and Rods of Iron or Non-alloy Steel, Forged, Hot-rolled",/mexico/imports/germany/other-bars-rods-iron-non-alloy-steel,"Mexico Imports from Germany of Other Bars and Rods of Iron or Non-alloy Steel, Forged, Hot-rolled",1990.0,2023-12-07T09:33:00
162,MEXDEU72111,Mexico,Germany,6290422,2022,Import,"Flat-rolled Products of Iron/Non-alloy Steel, Less 600mm Width, Not Clad",/mexico/imports/germany/flat-roll-iron-non-alloy-steel-under-600mm-width-not-clad,"Mexico Imports from Germany of Flat-rolled Products of Iron/Non-alloy Steel, Less 600mm Width, Not Clad",1990.0,2023-12-07T09:33:00
163,MEXDEU72131,Mexico,Germany,395587,2022,Import,"Bars and Rods, Hot-rolled, of Iron or Non-alloy Steel",/mexico/imports/germany/bars-rods-iron-non-alloy-steel-hot-rolled-irregular-coils,"Mexico Imports from Germany of Bars and Rods, Hot-rolled, of Iron or Non-alloy Steel",1990.0,2023-12-07T09:33:00
164,MEXDEU72122,Mexico,Germany,38404,2022,Export,"Flat-rolled Products of Iron or Non-alloy Steel, Less 600mm Width",/mexico/exports/germany/flat-roll-iron-non-alloy-steel-under-600mm-width-clad,"Mexico exports of flat-rolled products of iron or non-alloy steel, less 600mm width to Germany",1993.0,2023-12-07T09:33:00
165,MEXDEU72121,Mexico,Germany,10546646,2022,Import,"Flat-rolled Products of Iron or Non-alloy Steel, Less 600mm Width",/mexico/imports/germany/flat-roll-iron-non-alloy-steel-under-600mm-width-clad,"Mexico Imports from Germany of Flat-rolled Products of Iron or Non-alloy Steel, Less 600mm Width",1990.0,2023-12-07T09:33:00
166,MEXDEU72101,Mexico,Germany,59359986,2022,Import,"Flat-rolled Products of Iron/Non-alloy Steel, Clad, Plated or Coated",/mexico/imports/germany/flat-roll-iron-non-alloy-steel-not-under-600mm-width-clad,"Mexico Imports from Germany of Flat-rolled Products of Iron/Non-alloy Steel, Clad, Plated or Coated",1990.0,2023-12-07T09:33:00
167,MEXDEU72091,Mexico,Germany,4019886,2022,Import,"Flat-rolled Products of Iron/Non-alloy Steel, Cold-rolled, Not Clad",/mexico/imports/germany/flat-rolled-products-iron-non-alloy-steel-width-600-mm-more-cold-rolled,"Mexico Imports from Germany of Flat-rolled Products of Iron/Non-alloy Steel, Cold-rolled, Not Clad",1990.0,2023-12-07T09:33:00
